,LavatoryID,Description,City,Street,PostalCode,Country,Longitude,Latitude,isOwnedByWall,isHandicappedAccessible,Price,canBePayedWithCoins,canBePayedInApp,canBePayedWithNFC,hasChangingTable,LabelID,hasUrinal,address,timings,opening_hour,closing_hour,opening_hours
404,Fremd_155,"Toilette Thuner Platz 2-4 (Friedhof), 12205 Berlin",Berlin,"Thuner Platz 2-4 (Friedhof), 12205 Berlin",12205,Deutschland,"13,2963370903293","52,4234425105647",No,No,"0,00",No,No,No,No/Unknown,Toilette nicht von Wall,No,Thuner Platz 2-4 ,,,,
405,Fremd_156,"Toilette Bergstr. 38 (Friedhof), 12169 Berlin",Berlin,"Bergstr. 38 (Friedhof), 12169 Berlin",12169,Deutschland,"13,3421494600363","52,4586232287516",No,No,"0,00",No,No,No,No/Unknown,Toilette nicht von Wall,No,Bergstr. 38 ,,,,
406,Fremd_157,"Toilette Pächter der Gewerbeeinheit - (Perelsplatz 1, 12159 Berlin) während der Öffnungszeiten",Berlin,"Pächter der Gewerbeeinheit - (Perelsplatz 1, 12159 Berlin) während der Öffnungszeiten",12159,Deutschland,"13,3351537042024","52,475975546113",No,No,"0,00",No,No,No,No/Unknown,Toilette nicht von Wall,No,Pächter der Gewerbeeinheit - ,,,,
407,Fremd_158,"Toilette Rathaus Schöneberg,  John-F.-Kennedy-Platz",Berlin,"Rathaus Schöneberg,  John-F.-Kennedy-Platz",10825,Deutschland,"13,3440246979359","52,4847988958708",No,Yes,"0,00",No,No,No,No/Unknown,Toilette nicht von Wall,No,"Rathaus Schöneberg,  John-F.-Kennedy-Platz",,,,
408,Fremd_159,Toilette BDG Manteuffelstraße 63 12103 Berlin,Berlin,BDG Manteuffelstraße 63 12103 Berlin,12103,Deutschland,"13,3782413386677","52,4639879814489",No,Yes,"0,00",No,No,No,No/Unknown,Toilette nicht von Wall,No,BDG Manteuffelstraße 63 12103 Berlin,,,,
409,Fremd_16,Toilette Oranienplatz,Berlin,Oranienplatz,10969,Deutschland,"13,41514","52,50263",No,No,"0,00",No,No,No,No/Unknown,Toilette nicht von Wall,No,Oranienplatz,,,,
410,Fremd_160,Toilette BDG Rathausstraße 27 / Kaiserstraße 10105 Berlin,Berlin,BDG Rathausstraße 27 / Kaiserstraße 10105 Berlin,10105,Deutschland,"13,3791709146893","52,4458917399195",No,Yes,"0,00",No,No,No,No/Unknown,Toilette nicht von Wall,No,BDG Rathausstraße 27 / Kaiserstraße 10105 Berlin,,,,
411,Fremd_161,Toilette BDG  Strelitzstraße 15/17 / Machonstraße 10105 Berlin,Berlin,BDG  Strelitzstraße 15/17 / Machonstraße 10105 Berlin,10105,Deutschland,"13,3830634293998","52,4493237907658",No,Yes,"0,00",No,No,No,No/Unknown,Toilette nicht von Wall,No,BDG  Strelitzstraße 15/17 / Machonstraße 10105 Berlin,,,,
412,Fremd_162,"Toilette Pächter der Gewerbeeinheit -  (Alt-Tempelhof 21,  12103 Berlin) während der Öffnungszeiten",Berlin,"Pächter der Gewerbeeinheit -  (Alt-Tempelhof 21,  12103 Berlin) während der Öffnungszeiten",12103,Deutschland,"13,3852609888443","52,4660014651421",No,No,"0,00",No,No,No,No/Unknown,Toilette nicht von Wall,No,Pächter der Gewerbeeinheit -  ,,,,
413,Fremd_163,"Toilette Rathaus Tempelhof, Tempelhofer Damm 165",Berlin,"Rathaus Tempelhof, Tempelhofer Damm 165",12099,Deutschland,"13,386006542689","52,4624469506412",No,Yes,"0,00",No,No,No,No/Unknown,Toilette nicht von Wall,No,"Rathaus Tempelhof, Tempelhofer Damm 165",,,,
414,Fremd_164,"Toilette Gemeinschaftshaus Lichtenrade Barnetstraße 11, 12305 Berlin",Berlin,"Gemeinschaftshaus Lichtenrade Barnetstraße 11, 12305 Berlin",12305,Deutschland,"13,4055541117744","52,3943384481725",No,Yes,"0,00",No,No,No,No/Unknown,Toilette nicht von Wall,No,"Gemeinschaftshaus Lichtenrade Barnetstraße 11, 12305 Berlin",,,,
415,Fremd_165,"Toilette Rathaus Neue Krugallee 4,12435 Berlin",Berlin,"Rathaus Neue Krugallee 4,12435 Berlin",12435,Deutschland,"13,480269350458","52,4835112715184",No,Yes,"0,00",No,No,No,No/Unknown,Toilette nicht von Wall,No,"Rathaus Neue Krugallee 4,12435 Berlin",,,,
416,Fremd_166,"Toilette Friedhof Baumschulenweg Warteraum, Kiefholzstraße 221-228, 12437 Berlin",Berlin,"Friedhof Baumschulenweg Warteraum, Kiefholzstraße 221-228, 12437 Berlin",12437,Deutschland,"13,49343","52,46053",No,No,"0,00",No,No,No,No/Unknown,Toilette nicht von Wall,No,"Friedhof Baumschulenweg Warteraum, Kiefholzstraße 221-228, 12437 Berlin",,,,
417,Fremd_167,"Toilette Friedhof Baumschulenweg,Öffentl.",Berlin,"Friedhof Baumschulenweg,Öffentl.",12437,Deutschland,"13,49379","52,46054",No,No,"0,00",No,No,No,No/Unknown,Toilette nicht von Wall,No,"Friedhof Baumschulenweg,Öffentl.",,,,
418,Fremd_168,"Toilette Bürgeramt Michael-Brückner-Str. 1, 12439 Berlin",Berlin,"Bürgeramt Michael-Brückner-Str. 1, 12439 Berlin",12439,Deutschland,"13,510797028292","52,4562019343766",No,Yes,"0,00",No,No,No,No/Unknown,Toilette nicht von Wall,No,"Bürgeramt Michael-Brückner-Str. 1, 12439 Berlin",,,,
419,Fremd_169,"Toilette Mittelpunktbibliothek Michael-Brückner-Str. 9, 12439 Berlin",Berlin,"Mittelpunktbibliothek Michael-Brückner-Str. 9, 12439 Berlin",12439,Deutschland,"13,5142103972727","52,4539572010694",No,No,"0,00",No,No,No,No/Unknown,Toilette nicht von Wall,No,"Mittelpunktbibliothek Michael-Brückner-Str. 9, 12439 Berlin",,,,
420,Fremd_17,Toilette Cuvrystraße,Berlin,Cuvrystraße,10997,Deutschland,"13,44417","52,49827",No,No,"0,00",No,No,No,No/Unknown,Toilette nicht von Wall,No,Cuvrystraße,,,,
421,Fremd_170,"Toilette Bürgerhaus Altglienicke Ortolfstr. 182-184, 12524 Berlin",Berlin,"Bürgerhaus Altglienicke Ortolfstr. 182-184, 12524 Berlin",12524,Deutschland,"13,5285371046408","52,4031933809009",No,Yes,"0,00",No,No,No,No/Unknown,Toilette nicht von Wall,No,"Bürgerhaus Altglienicke Ortolfstr. 182-184, 12524 Berlin",,,,
422,Fremd_171,"Toilette Friedh. Oberschöneweide, Verlängerte Rathenaustr. 131 a, 12459 Berlin",Berlin,"Friedh. Oberschöneweide, Verlängerte Rathenaustr. 131 a, 12459 Berlin",12459,Deutschland,"13,53482","52,46336",No,No,"0,00",No,No,No,No/Unknown,Toilette nicht von Wall,No,"Friedh. Oberschöneweide, Verlängerte Rathenaustr. 131 a, 12459 Berlin",,,,
423,Fremd_172,"Toilette Friedhof Adlershof, Friedlander Straße 156, 12489 Berlin",Berlin,"Friedhof Adlershof, Friedlander Straße 156, 12489 Berlin",12489,Deutschland,"13,54731","52,44318",No,Yes,"0,00",No,No,No,No/Unknown,Toilette nicht von Wall,No,"Friedhof Adlershof, Friedlander Straße 156, 12489 Berlin",,,,
424,Fremd_173,"Toilette Dörpfeldstr., 12849 Berlin",Berlin,"Dörpfeldstr., 12849 Berlin",12849,Deutschland,"13,5481114664368","52,4379475873976",No,Yes,"0,00",No,No,No,No/Unknown,Toilette nicht von Wall,No,"Dörpfeldstr., 12849 Berlin",,,,
425,Fremd_174,"Toilette Rathaus Alt - Köpenick 21,12555 Berlin",Berlin,"Rathaus Alt - Köpenick 21,12555 Berlin",12555,Deutschland,"13,5748506027751","52,4457534249883",No,Yes,"0,00",No,No,No,No/Unknown,Toilette nicht von Wall,No,"Rathaus Alt - Köpenick 21,12555 Berlin",,,,
426,Fremd_175,"Toilette Müggelheimer Str. 1, 12555 Berlin",Berlin,"Müggelheimer Str. 1, 12555 Berlin",12555,Deutschland,"13,5749493222664","52,4440958254491",No,No,"0,00",No,No,No,No/Unknown,Toilette nicht von Wall,No,"Müggelheimer Str. 1, 12555 Berlin",,,,
427,Fremd_176,"Toilette Bürgerzentrum Grünau, Wassersportallee 34, 12527 Berlin",Berlin,"Bürgerzentrum Grünau, Wassersportallee 34, 12527 Berlin",12527,Deutschland,"13,5782052839105","52,4157503816374",No,Yes,"0,00",No,No,No,No/Unknown,Toilette nicht von Wall,No,"Bürgerzentrum Grünau, Wassersportallee 34, 12527 Berlin",,,,
428,Fremd_177,"Toilette Mittelpunktsbibliothek Alter Markt 2, 12555 Berlin",Berlin,"Mittelpunktsbibliothek Alter Markt 2, 12555 Berlin",12555,Deutschland,"13,5845149097573","52,4466969723662",No,No,"0,00",No,No,No,No/Unknown,Toilette nicht von Wall,No,"Mittelpunktsbibliothek Alter Markt 2, 12555 Berlin",,,,
429,Fremd_178,"Toilette Friedhof Grünau, Wartebereich",Berlin,"Friedhof Grünau, Wartebereich",12527 ,Deutschland,"13,59039","52,40715",No,Yes,"0,00",No,No,No,No/Unknown,Toilette nicht von Wall,No,"Friedhof Grünau, Wartebereich",,,,
430,Fremd_179,"Toilette Friedhof Grünau öffentlich, Rabindranath-Tagore-Straße 18-20, 12527 Berlin",Berlin,"Friedhof Grünau öffentlich, Rabindranath-Tagore-Straße 18-20, 12527 Berlin",12527,Deutschland,"13,59041","52,40732",No,Yes,"0,00",No,No,No,No/Unknown,Toilette nicht von Wall,No,"Friedhof Grünau öffentlich, Rabindranath-Tagore-Straße 18-20, 12527 Berlin",,,,
431,Fremd_18,Toilette Mariannenplatz,Berlin,Mariannenplatz,10997,Deutschland,"13,42465","52,5031",No,Yes,"0,00",No,No,No,No/Unknown,Toilette nicht von Wall,No,Mariannenplatz,,,,
432,Fremd_180,"Toilette Friedhof Müggelheim, Gosener Landstraße 1 / Im Jagen 127, 12559 Berlin",Berlin,"Friedhof Müggelheim, Gosener Landstraße 1 / Im Jagen 127, 12559 Berlin",12559,Deutschland,"13,6750723498511","52,4066289464557",No,No,"0,00",No,No,No,No/Unknown,Toilette nicht von Wall,No,"Friedhof Müggelheim, Gosener Landstraße 1 / Im Jagen 127, 12559 Berlin",,,,
433,Fremd_181,"Toilette Friedhof Rahnsdorf, Fürstenwalder Allee 93, 12589 Berlin",Berlin,"Friedhof Rahnsdorf, Fürstenwalder Allee 93, 12589 Berlin",12589,Deutschland,"13,69588","52,43754",No,Yes,"0,00",No,No,No,No/Unknown,Toilette nicht von Wall,No,"Friedhof Rahnsdorf, Fürstenwalder Allee 93, 12589 Berlin",,,,
434,Fremd_19,Toilette Kleiner Tiergarten | Stromstraße,Berlin,Kleiner Tiergarten | Stromstraße,10551,Deutschland,"13,34312","52,52585",No,No,"0,00",No,No,No,No/Unknown,Toilette nicht von Wall,No,Kleiner Tiergarten | Stromstraße,,,,
435,Fremd_2,Toilette Ehemaliger Garnisonfriedhof | Müllerstraße ,Berlin,Ehemaliger Garnisonfriedhof | Müllerstraße ,13347,Deutschland,"13,35924","52,54892",No,No,"0,00",No,No,No,No/Unknown,Toilette nicht von Wall,No,Ehemaliger Garnisonfriedhof | Müllerstraße ,,,,
436,Fremd_3,Toilette Park am Gleisdreieck,Berlin,Park am Gleisdreieck,10963,Deutschland,"13,37306","52,49629",No,Yes,"0,00",No,No,No,No/Unknown,Toilette nicht von Wall,No,Park am Gleisdreieck,,,,
437,Fremd_4,Toilette Park am Gleisdreieck,Berlin,Park am Gleisdreieck,10963,Deutschland,"13,3769","52,49502",No,Yes,"0,00",No,No,No,No/Unknown,Toilette nicht von Wall,No,Park am Gleisdreieck,,,,
438,Fremd_5,Toilette Tempelhofer Feld,Berlin,Tempelhofer Feld,12049,Deutschland,"13,41755","52,47681",No,Yes,"0,00",No,No,No,No/Unknown,Toilette nicht von Wall,No,Tempelhofer Feld,,,,
439,Fremd_6,Toilette Tempelhofer Feld,Berlin,Tempelhofer Feld,12049,Deutschland,"13,41766","52,47019",No,Yes,"0,00",No,No,No,No/Unknown,Toilette nicht von Wall,No,Tempelhofer Feld,,,,
440,Fremd_7,Toilette Tempelhofer Feld,Berlin,Tempelhofer Feld,12101,Deutschland,"13,38677","52,4713",No,Yes,"0,00",No,No,No,No/Unknown,Toilette nicht von Wall,No,Tempelhofer Feld,,,,
441,Fremd_8,Toilette Tempelhofer Feld,Berlin,Tempelhofer Feld,10965,Deutschland,"13,40995","52,4794",No,Yes,"0,00",No,No,No,No/Unknown,Toilette nicht von Wall,No,Tempelhofer Feld,,,,
442,Fremd_9,Toilette Tempelhofer Feld,Berlin,Tempelhofer Feld,10965,Deutschland,"13,40423","52,4817",No,No,"0,00",No,No,No,No/Unknown,Toilette nicht von Wall,No,Tempelhofer Feld,,,,
